entry_id,Feature_A,Feature_B,Feature_C,Feature_D,Feature_E,Feature_F,Feature_G,Feature_H,Feature_I,Feature_J,Feature_K,Feature_L,Feature_M,Feature_N
entry_225,3.4,B_3,43429.2,D_2,0.9,F_2,G_5,H_2,I_2,J_1,0.0,0.0,3.0,N_1
entry_226,2.8,B_3,7060.4,D_2,0.9,F_2,G_3,H_2,I_1,J_1,0.0,0.0,3.8,N_1
entry_227,2.6,B_3,33026.3,D_2,0.9,F_5,G_5,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_228,4.3,B_3,19820.3,D_6,1.0,F_4,G_5,H_1,I_2,J_2,0.0,0.0,4.0,N_1
entry_229,4.1,B_1,35575.6,D_6,1.0,F_1,G_4,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_230,2.6,B_3,16100.7,D_8,1.1,F_2,G_3,H_2,I_1,J_1,0.0,0.0,8.0,N_1
entry_231,4.2,B_3,21145.0,D_4,1.4,F_1,G_2,H_1,I_1,J_1,0.0,0.0,4.5,N_1
entry_232,3.4,B_3,30318.7,D_1,1.3,F_2,G_4,H_2,I_3,J_1,0.0,0.0,4.0,
entry_233,5.7,B_3,11449.5,D_2,0.9,F_2,G_2,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_234,3.9,B_2,12409.0,D_5,0.5,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_235,1.8,B_3,13531.5,D_5,0.5,F_1,G_6,H_4,I_5,J_2,0.0,0.0,3.2,N_1
entry_236,3.5,B_5,30894.5,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_237,6.3,B_3,2833.4,D_4,1.4,F_3,G_2,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_238,2.7,B_3,33013.2,D_1,1.3,F_2,G_11,H_3,I_1,J_2,0.0,0.0,4.0,N_1
entry_239,5.2,B_4,3073.1,D_2,0.9,F_2,G_2,H_2,I_1,J_1,729.8,0.0,4.0,N_1
entry_240,2.3,B_3,25675.5,D_1,1.3,F_1,G_3,H_6,I_1,J_2,0.0,0.0,4.0,N_2
entry_241,1.9,B_3,26965.7,D_6,1.0,F_1,G_6,H_1,I_1,J_2,0.0,0.0,3.5,N_1
entry_242,5.4,B_3,44925.7,D_2,0.9,F_2,G_9,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_243,3.1,B_3,11816.1,D_2,0.9,F_2,G_5,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_244,2.4,B_3,22977.3,D_2,0.9,F_1,G_10,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_245,3.9,B_3,17881.5,D_2,0.9,F_1,G_6,H_1,I_1,J_1,0.0,0.0,5.5,N_1
entry_246,2.6,B_3,16735.0,D_16,0.8,F_1,G_3,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_247,6.3,B_2,3502.1,D_1,1.3,F_2,G_4,H_2,I_3,J_1,0.0,197.7,3.2,N_28
entry_248,4.5,B_5,18210.0,D_1,1.3,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_249,2.9,B_3,24073.8,D_2,0.9,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_250,5.2,,13444.7,D_6,1.0,F_2,,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_251,3.6,B_3,33429.1,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_252,6.0,B_3,29648.5,D_12,0.3,F_2,G_8,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_253,4.5,B_5,17595.8,D_5,0.5,F_1,G_5,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_254,5.6,B_3,5633.1,D_2,0.9,F_1,G_10,H_1,I_1,J_1,0.0,0.0,3.2,N_1
entry_255,3.3,B_3,32361.9,D_6,1.0,F_1,G_1,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_256,5.7,B_3,19094.2,D_14,0.2,F_7,G_14,H_1,I_2,J_2,0.0,0.0,3.0,N_1
entry_257,6.4,B_3,9134.3,D_6,1.0,F_7,G_11,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_258,3.1,B_2,20405.2,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_259,4.2,B_3,2436.4,D_6,1.0,F_2,G_5,H_3,I_2,J_2,0.0,0.0,3.0,N_1
entry_260,2.5,B_3,39551.2,D_16,0.8,F_2,G_10,H_6,I_5,J_1,0.0,0.0,4.0,N_5
entry_261,2.1,B_3,16492.0,D_6,1.0,F_1,G_5,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_262,1.8,B_3,28239.4,D_6,1.0,F_1,G_6,H_4,I_2,J_2,0.0,0.0,2.1,N_1
entry_263,2.8,B_3,24957.1,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_264,1.8,B_3,16106.3,D_2,0.9,F_1,G_1,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_265,2.3,B_3,19790.4,D_2,0.9,F_1,G_5,H_5,I_1,J_2,0.0,0.0,3.5,N_1
entry_266,5.0,B_5,13835.8,D_6,1.0,F_5,G_5,H_5,I_2,J_2,0.0,0.0,2.8,N_1
entry_267,2.1,B_3,19758.3,D_6,1.0,F_1,G_1,H_4,I_1,J_2,0.0,0.0,2.0,N_1
entry_268,3.2,B_5,12765.1,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_269,4.0,B_3,57275.1,D_11,1.5,F_2,G_7,H_2,I_1,J_1,517.8,0.0,4.0,N_5
entry_270,6.0,B_3,18712.4,D_2,0.9,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_271,2.7,B_3,5687.0,D_2,0.9,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_272,5.8,B_2,5456.6,D_6,1.0,F_2,G_9,H_2,I_1,J_1,0.0,0.0,3.5,N_1
entry_273,1.7,,25887.2,D_3,0.7,F_1,,H_4,I_1,J_2,0.0,0.0,0.5,N_1
entry_274,3.6,B_3,11149.9,D_4,1.4,F_1,G_2,H_1,I_1,J_2,1408.4,0.0,4.0,N_1
entry_275,1.9,B_3,20982.6,D_6,1.0,F_1,G_6,H_4,I_1,J_2,0.0,0.0,1.5,N_1
entry_276,2.8,B_3,30899.5,D_6,1.0,F_1,G_1,H_4,I_2,J_2,0.0,0.0,4.0,N_3
entry_277,2.5,B_3,10246.0,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_278,3.4,B_5,17767.5,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.5,N_1
entry_279,3.1,B_3,16330.3,D_8,1.1,F_3,G_6,H_4,I_1,J_2,0.0,0.0,3.8,N_1
entry_280,3.7,B_3,18806.9,D_2,0.9,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_281,3.5,B_4,28765.8,D_6,1.0,F_2,G_12,H_2,I_2,J_1,0.0,0.0,4.0,N_1
entry_282,6.1,B_3,17392.4,D_5,0.5,F_3,G_3,H_1,I_1,J_1,0.0,0.0,4.0,N_7
entry_283,4.1,B_3,19471.0,D_2,0.9,F_1,G_2,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_284,4.2,B_6,20403.3,D_1,1.3,F_2,G_1,H_3,I_1,J_2,0.0,0.0,3.5,
entry_285,3.8,B_3,2970.2,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_286,3.6,B_3,16003.5,D_2,0.9,F_2,G_7,H_2,I_1,J_1,390.8,0.0,5.5,N_1
entry_287,2.4,B_3,13893.8,D_6,1.0,F_3,G_1,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_288,3.3,B_3,34841.6,D_2,0.9,F_1,G_1,H_5,I_2,J_2,0.0,0.0,4.0,N_1
entry_289,5.6,B_3,17512.7,D_2,0.9,F_3,G_7,H_5,I_1,J_1,0.0,0.0,3.5,N_1
entry_290,3.0,B_3,12922.7,D_2,0.9,F_7,G_1,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_291,4.8,,14439.7,D_6,1.0,F_3,,H_5,I_2,J_2,0.0,0.0,3.0,N_1
entry_292,2.4,B_3,43237.6,D_1,1.3,F_1,G_6,H_6,I_1,J_1,0.0,0.0,4.0,N_1
entry_293,6.3,B_3,8865.3,D_6,1.0,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,
entry_294,4.3,B_3,17432.5,D_9,0.4,F_2,G_8,H_2,I_2,J_1,0.0,0.0,4.0,N_1
entry_295,3.6,B_4,18455.6,D_1,1.3,F_2,G_2,H_3,I_1,J_2,0.0,0.0,4.0,N_1
entry_296,3.6,B_3,27961.5,D_1,1.3,F_3,G_6,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_297,5.6,B_3,19838.8,D_2,0.9,F_3,G_1,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_298,4.8,B_2,18745.4,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_299,2.6,B_3,12568.0,D_1,1.3,F_1,G_4,H_1,I_3,J_1,0.0,0.0,1.6,N_29
entry_300,4.9,B_2,11351.3,D_1,1.3,F_2,G_9,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_301,3.7,B_5,24939.2,D_8,1.1,F_2,G_12,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_302,3.4,B_3,5602.6,D_2,0.9,F_2,G_9,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_303,4.5,B_3,14890.0,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_304,3.6,B_3,8920.2,D_1,1.3,F_1,G_4,H_4,I_1,J_1,0.0,0.0,5.0,N_1
entry_305,5.3,B_3,8884.2,D_2,0.9,F_2,G_2,H_2,I_1,J_1,9999.9,0.0,4.0,N_1
entry_306,5.6,B_4,16213.7,D_2,0.9,F_2,G_8,H_2,I_4,J_1,0.0,0.0,4.0,N_1
entry_307,3.9,B_3,19809.7,D_1,1.3,F_3,G_2,H_1,I_1,J_1,0.0,0.0,5.0,N_1
entry_308,2.5,B_3,10247.6,D_1,1.3,F_1,G_4,H_1,I_1,J_1,0.0,0.0,5.0,N_1
entry_309,5.5,B_3,15348.4,D_4,1.4,F_2,G_2,H_2,I_1,J_1,0.0,197.7,5.0,N_1
entry_310,2.4,B_3,22299.3,D_2,0.9,F_1,G_10,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_311,2.1,B_3,3261.6,D_2,0.9,F_1,G_5,H_1,I_1,J_2,0.0,171.9,1.6,N_1
entry_312,3.6,B_3,13529.3,D_1,1.3,F_3,G_4,H_5,I_1,J_2,150.6,0.0,4.5,
entry_313,3.7,B_3,20268.3,D_6,1.0,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.8,N_1
entry_314,2.0,B_3,27569.1,D_2,0.9,F_1,G_3,H_4,I_1,J_1,0.0,0.0,2.8,N_1
entry_315,3.5,B_3,10829.3,D_6,1.0,F_1,G_1,H_4,I_1,J_2,0.0,220.5,4.0,N_1
entry_316,3.6,,21625.6,D_2,0.9,F_2,,H_2,I_1,J_1,346.4,0.0,3.0,N_1
entry_317,4.8,B_3,10235.9,D_1,1.3,F_2,G_2,H_2,I_1,J_1,729.8,0.0,6.0,N_1
entry_318,5.6,B_5,37004.5,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_319,2.2,B_3,5111.1,D_6,1.0,F_1,G_6,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_320,5.9,B_3,15730.5,D_15,0.1,F_1,G_10,H_1,I_1,J_1,0.0,0.0,4.0,N_24
entry_321,4.0,B_3,14665.9,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_322,5.2,B_3,18540.7,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,
entry_323,2.9,B_1,38227.2,D_1,1.3,F_1,G_7,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_324,4.3,B_3,27436.3,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,190.2,4.0,N_9
entry_325,5.8,B_1,19814.5,D_1,1.3,F_2,G_1,H_2,I_1,J_1,0.0,0.0,3.5,N_1
entry_326,5.6,B_3,18455.3,D_13,0.6,F_3,G_7,H_1,I_1,J_1,0.0,0.0,5.6,N_1
entry_327,5.5,B_2,31973.3,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_328,5.4,B_3,19748.1,D_6,1.0,F_3,G_1,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_329,2.1,B_3,23669.6,D_6,1.0,F_1,G_5,H_1,I_1,J_1,0.0,0.0,5.7,N_1
entry_330,4.7,B_2,15972.6,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_331,1.8,B_3,23840.1,D_6,1.0,F_1,G_6,H_4,I_1,J_2,0.0,0.0,2.5,N_1
entry_332,3.7,B_3,17813.6,D_2,0.9,F_2,G_10,H_2,I_2,J_1,0.0,0.0,4.0,N_1
entry_333,3.3,B_3,17699.2,D_4,1.4,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_334,2.3,B_3,21454.2,D_1,1.3,F_1,G_3,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_335,2.9,B_5,32942.6,D_2,0.9,F_1,G_12,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_336,5.2,B_3,13967.1,D_6,1.0,F_2,G_2,H_2,I_1,J_1,0.0,197.7,5.0,N_1
entry_337,2.8,B_3,20533.7,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_338,2.2,B_3,23108.5,D_6,1.0,F_1,G_5,H_4,I_1,J_1,0.0,0.0,3.0,N_1
entry_339,4.9,B_3,16064.7,D_1,1.3,F_2,G_1,H_3,I_1,J_2,0.0,0.0,4.0,N_1
entry_340,5.1,B_3,4180.6,D_3,0.7,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_341,5.4,B_3,32615.6,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_342,5.6,B_3,17207.1,D_2,0.9,F_3,G_5,H_5,I_2,J_2,0.0,0.0,4.0,N_3
entry_343,3.3,B_3,16174.5,D_8,1.1,F_2,G_9,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_344,3.3,B_3,16419.0,D_4,1.4,F_1,G_4,H_4,I_1,J_1,0.0,0.0,2.0,N_1
entry_345,4.1,B_5,20817.4,D_4,1.4,F_3,G_4,H_5,I_1,J_2,0.0,0.0,5.5,N_1
entry_346,4.4,B_3,17202.5,D_6,1.0,F_5,G_1,H_5,I_1,J_2,0.0,0.0,3.8,N_1
entry_347,4.9,B_3,13645.5,D_1,1.3,F_1,G_4,H_1,I_1,J_2,0.0,0.0,4.5,N_1
entry_348,4.7,B_5,28748.0,D_4,1.4,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_349,5.4,B_3,24986.0,D_3,0.7,F_3,G_14,H_5,I_2,J_2,0.0,0.0,1.0,N_1
entry_350,5.1,B_5,8812.0,D_2,0.9,F_1,G_5,H_1,I_2,J_1,0.0,0.0,4.0,N_1
entry_351,2.5,B_3,13560.3,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_352,2.8,B_1,7321.1,D_6,1.0,F_2,G_1,H_2,I_3,J_1,0.0,0.0,2.0,N_1
entry_353,4.2,B_3,16214.0,D_1,1.3,F_2,G_2,H_2,I_1,J_1,729.8,0.0,4.5,N_1
entry_354,3.7,B_3,18938.2,D_8,1.1,F_1,G_1,H_4,I_1,J_2,0.0,0.0,3.8,N_1
entry_355,2.9,B_3,29754.4,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_356,2.5,B_3,13556.8,D_2,0.9,F_2,G_3,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_357,4.6,B_3,27182.8,D_2,0.9,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_358,1.9,B_3,16003.3,D_6,1.0,F_1,G_12,H_4,I_1,J_2,0.0,0.0,3.0,N_1
entry_359,4.5,B_3,23564.6,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_360,6.1,B_3,21594.4,D_5,0.5,F_3,G_6,H_1,I_1,J_1,0.0,0.0,2.5,N_1
entry_361,2.5,B_3,11284.7,D_2,0.9,F_2,G_8,H_4,I_5,J_1,0.0,0.0,4.0,N_1
entry_362,2.0,B_3,11284.7,D_2,0.9,F_1,G_9,H_4,I_3,J_1,0.0,0.0,4.0,N_1
entry_363,3.8,B_6,27522.3,D_1,1.3,F_2,G_6,H_2,I_1,J_1,768.8,0.0,4.0,N_1
entry_364,2.5,B_3,22436.1,D_2,0.9,F_1,G_5,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_365,2.7,B_5,20910.9,D_4,1.4,F_1,G_4,H_4,I_1,J_1,0.0,0.0,3.5,N_1
entry_366,3.8,B_3,17457.1,D_13,0.6,F_2,G_7,H_2,I_2,J_1,0.0,0.0,4.5,N_1
entry_367,3.7,B_3,18170.5,D_8,1.1,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_368,6.6,B_5,7513.4,D_2,0.9,F_7,G_1,H_5,I_1,J_2,0.0,0.0,2.5,N_1
entry_369,3.6,B_3,35505.3,D_2,0.9,F_5,G_5,H_5,I_2,J_2,0.0,0.0,2.8,N_1
entry_370,6.6,B_4,3862.1,D_8,1.1,F_7,G_5,H_5,I_2,J_2,327.3,0.0,4.0,N_1
entry_371,5.1,B_4,28268.0,D_10,1.6,F_1,G_4,H_1,I_1,J_2,0.0,156.4,7.0,N_1
entry_372,5.4,B_2,16381.5,D_4,1.4,F_3,G_6,H_1,I_1,J_1,0.0,0.0,6.0,N_1
entry_373,2.5,B_3,20141.3,D_6,1.0,F_1,G_5,H_5,I_2,J_2,0.0,0.0,4.0,N_1
entry_374,2.7,B_1,10672.1,D_2,0.9,F_2,G_11,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_375,5.6,B_3,27523.6,D_1,1.3,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_376,5.3,B_3,21337.8,D_2,0.9,F_5,G_6,H_1,I_1,J_2,0.0,0.0,3.3,N_1
entry_377,4.0,B_3,20149.5,D_1,1.3,F_3,G_12,H_1,I_1,J_1,0.0,0.0,4.5,N_1
entry_378,4.7,B_2,31511.0,D_6,1.0,F_2,G_4,H_2,I_1,J_1,0.0,0.0,2.0,N_1
entry_379,5.5,B_3,14154.9,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_380,5.3,B_5,26010.6,D_11,1.5,F_3,G_4,H_1,I_1,J_2,0.0,0.0,5.0,N_1
entry_381,3.5,B_3,26789.1,D_2,0.9,F_2,G_5,H_3,I_1,J_2,0.0,0.0,3.8,N_1
entry_382,4.9,B_3,25908.7,D_6,1.0,F_3,G_7,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_383,2.6,B_3,18789.1,D_2,0.9,F_1,G_1,H_1,I_2,J_1,0.0,0.0,4.0,N_1
entry_384,2.5,B_3,16999.0,D_2,0.9,F_2,G_6,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_385,3.8,B_3,18706.9,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_386,3.4,B_3,17349.5,D_2,0.9,F_3,G_8,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_387,2.3,B_3,13889.2,D_2,0.9,F_1,G_10,H_4,I_2,J_1,0.0,0.0,4.0,N_1
entry_388,3.3,B_1,17417.1,D_6,1.0,F_5,G_11,H_1,I_1,J_1,0.0,0.0,1.2,N_1
entry_389,5.3,B_1,4395.2,D_4,1.4,F_2,G_2,H_2,I_1,J_1,1502.4,0.0,3.8,N_1
entry_390,3.4,B_3,11469.1,D_6,1.0,F_2,G_2,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_391,5.7,B_2,10394.8,D_11,1.5,F_2,G_4,H_2,I_1,J_1,0.0,0.0,3.0,N_1
entry_392,5.6,B_5,30576.7,D_2,0.9,F_2,G_5,H_2,I_3,J_1,0.0,0.0,4.0,N_28
entry_393,5.6,B_3,15972.4,D_6,1.0,F_2,G_8,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_394,2.2,,3461.6,D_6,1.0,F_1,,H_4,I_1,J_2,0.0,0.0,2.0,N_1
entry_395,5.0,B_2,3648.0,D_13,0.6,F_3,G_7,H_1,I_1,J_1,0.0,0.0,4.5,N_1
entry_396,4.9,B_5,17358.4,D_1,1.3,F_1,G_4,H_1,I_1,J_2,0.0,0.0,5.0,N_1
entry_397,2.9,B_3,18311.1,D_8,1.1,F_2,G_10,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_398,2.9,B_3,18459.6,D_3,0.7,F_2,G_7,H_2,I_1,J_1,394.2,0.0,5.0,N_1
entry_399,5.2,B_3,15990.8,D_16,0.8,F_1,G_10,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_400,4.3,B_3,17332.1,D_2,0.9,F_3,G_1,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_401,3.5,B_3,37645.5,D_6,1.0,F_2,G_2,H_2,I_1,J_1,1502.4,0.0,6.0,N_1
entry_402,4.2,B_3,20445.0,D_2,0.9,F_2,G_3,H_2,I_2,J_1,0.0,0.0,4.0,N_1
entry_403,4.3,B_3,16081.5,D_8,1.1,F_3,G_4,H_5,I_1,J_2,0.0,0.0,4.0,N_1
entry_404,2.0,B_3,16778.7,D_6,1.0,F_1,G_6,H_4,I_1,J_2,0.0,0.0,2.0,N_1
entry_405,5.4,B_3,13802.6,D_2,0.9,F_2,G_1,H_3,I_1,J_2,0.0,0.0,4.0,N_1
entry_406,3.1,B_3,21950.9,D_2,0.9,F_2,G_5,H_2,I_1,J_1,0.0,0.0,4.0,N_5
entry_407,5.4,B_3,32926.6,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,4.4,N_1
entry_408,3.6,B_3,13092.6,D_1,1.3,F_3,G_1,H_1,I_1,J_2,367.4,0.0,4.0,N_1
entry_409,5.7,,30010.4,D_12,0.3,F_2,,H_2,I_1,J_1,729.8,0.0,8.4,N_1
entry_410,5.8,B_3,20134.4,D_1,1.3,F_3,G_7,H_4,I_1,J_2,0.0,0.0,2.0,N_1
entry_411,2.0,B_3,27051.7,D_2,0.9,F_1,G_5,H_4,I_1,J_2,0.0,0.0,4.0,N_5
entry_412,2.6,B_5,4609.7,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_413,5.3,B_3,17192.4,D_1,1.3,F_3,G_4,H_1,I_1,J_1,1434.4,0.0,5.5,N_1
entry_414,5.6,B_3,21286.4,D_1,1.3,F_2,G_4,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_415,4.2,B_6,11928.1,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_416,3.1,B_3,3754.6,D_1,1.3,F_2,G_2,H_3,I_1,J_2,0.0,190.2,3.5,N_1
entry_417,3.3,B_5,26785.9,D_6,1.0,F_2,G_12,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_418,5.1,B_3,5550.7,D_2,0.9,F_2,G_7,H_2,I_2,J_1,0.0,0.0,4.0,N_1
entry_419,6.2,B_5,40766.9,D_9,0.4,F_7,G_5,H_1,I_2,J_2,0.0,0.0,3.5,N_1
entry_420,2.1,B_3,10498.1,D_6,1.0,F_1,G_4,H_4,I_1,J_1,0.0,0.0,4.8,N_1
entry_421,2.7,B_4,28543.2,D_7,1.2,F_1,G_8,H_1,I_2,J_1,0.0,0.0,4.0,N_1
entry_422,4.7,B_3,46494.5,D_2,0.9,F_1,G_8,H_1,I_1,J_1,0.0,0.0,4.5,N_1
entry_423,4.1,B_3,11415.7,D_2,0.9,F_3,G_10,H_4,I_1,J_1,0.0,0.0,4.0,N_1
entry_424,6.4,B_3,11015.0,D_2,0.9,F_2,G_12,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_425,2.0,B_3,18830.0,D_6,1.0,F_1,G_11,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_426,2.2,B_3,26947.4,D_6,1.0,F_1,G_1,H_4,I_1,J_1,0.0,0.0,1.0,N_1
entry_427,4.9,B_3,16821.1,D_6,1.0,F_2,G_7,H_2,I_1,J_1,0.0,148.5,4.0,N_1
entry_428,2.3,B_3,18182.0,D_6,1.0,F_1,G_9,H_5,I_1,J_1,0.0,0.0,4.5,N_1
entry_429,6.0,B_3,17766.5,D_2,0.9,F_2,G_7,H_2,I_1,J_1,0.0,0.0,3.5,N_1
entry_430,4.6,B_1,2780.2,D_7,1.2,F_2,G_11,H_2,I_1,J_1,0.0,0.0,3.8,N_1
entry_431,4.1,B_3,22789.0,D_6,1.0,F_3,G_7,H_1,I_1,J_1,0.0,0.0,4.6,N_1
entry_432,3.5,B_3,3091.6,D_2,0.9,F_2,G_8,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_433,3.9,B_3,8495.4,D_6,1.0,F_2,G_6,H_2,I_1,J_1,282.9,0.0,6.5,N_1
entry_434,5.9,B_4,4328.0,D_6,1.0,F_1,G_2,H_4,I_2,J_2,0.0,0.0,4.0,N_1
entry_435,2.0,B_2,15714.5,D_6,1.0,F_1,G_9,H_4,I_1,J_1,0.0,225.8,1.0,N_1
entry_436,5.2,B_5,19256.3,D_6,1.0,F_3,G_2,H_1,I_1,J_2,0.0,0.0,3.8,N_1
entry_437,3.9,B_3,14344.5,D_2,0.9,F_2,G_5,H_6,I_2,J_2,0.0,0.0,4.0,N_1
entry_438,5.4,B_3,17486.5,D_5,0.5,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_439,4.4,B_6,26973.3,D_1,1.3,F_2,G_6,H_2,I_1,J_1,0.0,0.0,3.0,N_1
entry_440,4.5,B_3,23592.4,D_1,1.3,F_3,G_2,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_441,2.5,B_3,25968.8,D_3,0.7,F_2,G_7,H_2,I_1,J_1,0.0,0.0,5.0,N_1
entry_442,3.7,B_5,18603.5,D_6,1.0,F_2,G_11,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_443,2.6,B_3,13999.2,D_1,1.3,F_1,G_4,H_1,I_1,J_2,0.0,0.0,4.0,N_1
entry_444,5.3,B_3,12301.1,D_2,0.9,F_3,G_8,H_1,I_1,J_1,0.0,0.0,4.0,N_1
entry_445,2.5,B_3,19214.9,D_1,1.3,F_1,G_1,H_4,I_1,J_2,0.0,0.0,4.0,N_1
entry_446,3.9,B_3,16714.0,D_4,1.4,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.0,N_1
entry_447,4.0,B_3,11885.3,D_1,1.3,F_2,G_2,H_2,I_1,J_1,0.0,0.0,6.0,N_1
entry_448,4.6,B_2,24621.2,D_4,1.4,F_2,G_2,H_2,I_1,J_1,0.0,0.0,4.5,N_1
entry_449,2.8,B_3,9801.0,D_6,1.0,F_4,G_1,H_4,I_1,J_2,0.0,0.0,4.0,N_1
